line,length,plate,light,exp,nativename,stockparent,latitude,longitude,site,region,country
6981,2.804,24AH,H,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,2.937,24AH,H,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,2.909,24AH,H,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,3.353,24AH,H,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,2.229,24AH,H,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,3.365,24AH,H,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6897,3.056,24AH,H,A,Ag-0,CS22630,45,1.3,Ag,WesternEurope,FRA
6897,1.948,24AH,H,A,Ag-0,CS22630,45,1.3,Ag,WesternEurope,FRA
6897,3.554,24AH,H,A,Ag-0,CS22630,45,1.3,Ag,WesternEurope,FRA
6897,2.07,24AH,H,A,Ag-0,CS22630,45,1.3,Ag,WesternEurope,FRA
6897,3.402,24AH,H,A,Ag-0,CS22630,45,1.3,Ag,WesternEurope,FRA
8423,4.224,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,3.474,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,3.598,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,3.107,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,3.65,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,3.789,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,4.507,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,4.166,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,3.663,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,3.286,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,3.46,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,4.609,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,3.081,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,4.732,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,3.349,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,3.251,24AH,H,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
6898,2.805,24AH,H,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,3.84,24AH,H,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,3.206,24AH,H,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,3.174,24AH,H,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,3.334,24AH,H,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,3.065,24AH,H,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,2.258,24AH,H,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6936,6.798,24AH,H,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,6.565,24AH,H,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,6.189,24AH,H,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,6.172,24AH,H,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,7.131,24AH,H,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,6.399,24AH,H,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,5.737,24AH,H,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,3.601,24AH,H,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
7327,3.772,24AH,H,A,7327,NA,NA,NA,NA,NA,NA
7327,3.626,24AH,H,A,7327,NA,NA,NA,NA,NA,NA
7327,4.4,24AH,H,A,7327,NA,NA,NA,NA,NA,NA
7327,4.344,24AH,H,A,7327,NA,NA,NA,NA,NA,NA
7327,3.334,24AH,H,A,7327,NA,NA,NA,NA,NA,NA
7327,4.874,24AH,H,A,7327,NA,NA,NA,NA,NA,NA
8424,6.487,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,6.397,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,6.608,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,7.651,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,9.064,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,9.543,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,9.121,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,9.098,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,6.451,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,6.908,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,8.283,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,6.304,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,7.57,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,3.93,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,6.338,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,5.483,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,9.493,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,5.809,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,8.793,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,5.158,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
8424,8.571,24AL,L,A,Kas-2,CS6751,35,77,Kas,SouthAsia,IND
6939,4.07,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,3.215,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,4.06,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,3.866,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,3.673,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,3.7,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,3.412,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,3.898,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,5.604,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,3.508,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,3.745,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,4.774,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,3.682,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,4.153,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,4.301,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,3.64,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,3.79,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,3.732,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,3.772,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,3.757,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,3.173,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6939,4.819,24AL,L,A,Mt-0,CS22642,32.34,22.46,Mt,Cyrenaica(alsoKyrenaika),LIB
6962,5.374,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,4.747,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,3.8,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,5.971,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,3.961,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,4.193,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,5.438,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,5.21,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,5.431,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,4.969,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,5.582,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,5.33,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,4.452,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,5.351,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,4.54,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,4.054,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6962,6.035,24AL,L,A,Sha,CS22652,38.35,68.48,Sha,CentralAsia,TJK
6981,3.075,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,4.562,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,3.343,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,3.236,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,3.546,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,2.559,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,2.816,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,2.619,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,2.862,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,2.008,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,2.733,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,3.626,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,4.033,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,3.363,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,3.778,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6981,3.999,24AL,L,A,Ws-2,CS22659,52.3,30,Ws,EasternEurope,RUS
6897,4.689,24AL,L,A,Ag-0,CS22630,45,1.3,Ag,WesternEurope,FRA
6897,7.729,24AL,L,A,Ag-0,CS22630,45,1.3,Ag,WesternEurope,FRA
6897,3.913,24AL,L,A,Ag-0,CS22630,45,1.3,Ag,WesternEurope,FRA
6897,5.303,24AL,L,A,Ag-0,CS22630,45,1.3,Ag,WesternEurope,FRA
6897,3.539,24AL,L,A,Ag-0,CS22630,45,1.3,Ag,WesternEurope,FRA
8423,5.471,24AL,L,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,5.497,24AL,L,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,5.98,24AL,L,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,5.658,24AL,L,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,4.934,24AL,L,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,5.174,24AL,L,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,3.983,24AL,L,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,4.322,24AL,L,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,5.494,24AL,L,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,4.853,24AL,L,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,4.904,24AL,L,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,5.303,24AL,L,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,5.184,24AL,L,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
8423,4.241,24AL,L,A,Hov2-1,NA,56.1,13.74,Hov2,SSweden,SWE
6898,3.789,24AL,L,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,5.07,24AL,L,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,4.887,24AL,L,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,4.438,24AL,L,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,4.962,24AL,L,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,3.432,24AL,L,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,3.712,24AL,L,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,4.022,24AL,L,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,3.95,24AL,L,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,3.921,24AL,L,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6898,3.907,24AL,L,A,An-1,CS22626,51.2167,4.4,An,WesternEurope,BEL
6936,4.812,24AL,L,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,5.467,24AL,L,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,5.433,24AL,L,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,6.117,24AL,L,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,5.16,24AL,L,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,4.965,24AL,L,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,5.675,24AL,L,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,5.568,24AL,L,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,4.616,24AL,L,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,5.47,24AL,L,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,4.527,24AL,L,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,4.233,24AL,L,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,5.254,24AL,L,A,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
7327,4.687,24AL,L,A,7327,NA,NA,NA,NA,NA,NA
7327,5.445,24AL,L,A,7327,NA,NA,NA,NA,NA,NA
7327,5.254,24AL,L,A,7327,NA,NA,NA,NA,NA,NA
6968,1.923,25AH,H,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,2.081,25AH,H,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,2.659,25AH,H,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,2.711,25AH,H,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,3.402,25AH,H,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,1.799,25AH,H,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,1.905,25AH,H,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,1.967,25AH,H,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,1.778,25AH,H,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,2.363,25AH,H,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
8285,1.369,25AH,H,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,1.659,25AH,H,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,1.846,25AH,H,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,1.667,25AH,H,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,1.616,25AH,H,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,1.585,25AH,H,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,1.486,25AH,H,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,2.46,25AH,H,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,1.276,25AH,H,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,1.15,25AH,H,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,1.085,25AH,H,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,1.143,25AH,H,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,1.785,25AH,H,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,1.308,25AH,H,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
7524,2.145,25AH,H,A,Rmx-A02,CS22568,42.036,-86.511,RMX,Midwest,USA
8290,3.052,25AH,H,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,4.608,25AH,H,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,2.708,25AH,H,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,4.184,25AH,H,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,2.54,25AH,H,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,2.33,25AH,H,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,3.485,25AH,H,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,3.519,25AH,H,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,2.772,25AH,H,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,3.603,25AH,H,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,4.428,25AH,H,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,3.111,25AH,H,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
6985,2.21,25AH,H,A,Zdr-6,CS22589,49.3853,16.2544,Zdr,Moravia,CZE
6985,2.032,25AH,H,A,Zdr-6,CS22589,49.3853,16.2544,Zdr,Moravia,CZE
6985,1.491,25AH,H,A,Zdr-6,CS22589,49.3853,16.2544,Zdr,Moravia,CZE
6985,2.697,25AH,H,A,Zdr-6,CS22589,49.3853,16.2544,Zdr,Moravia,CZE
6985,2.3,25AH,H,A,Zdr-6,CS22589,49.3853,16.2544,Zdr,Moravia,CZE
6942,2.182,25AH,H,A,Nd-1,CS22619,50,10,Nd,NA,SUI
6942,2.036,25AH,H,A,Nd-1,CS22619,50,10,Nd,NA,SUI
6942,2.377,25AH,H,A,Nd-1,CS22619,50,10,Nd,NA,SUI
6942,2.412,25AH,H,A,Nd-1,CS22619,50,10,Nd,NA,SUI
6942,2.561,25AH,H,A,Nd-1,CS22619,50,10,Nd,NA,SUI
6942,1.778,25AH,H,A,Nd-1,CS22619,50,10,Nd,NA,SUI
6942,2.344,25AH,H,A,Nd-1,CS22619,50,10,Nd,NA,SUI
6942,2.448,25AH,H,A,Nd-1,CS22619,50,10,Nd,NA,SUI
6942,1.834,25AH,H,A,Nd-1,CS22619,50,10,Nd,NA,SUI
8310,3.738,25AH,H,A,Hs-0,CS1237,52.24,9.44,Hannover(Hannover),WesternEurope,GER
8310,5.7,25AH,H,A,Hs-0,CS1237,52.24,9.44,Hannover(Hannover),WesternEurope,GER
8310,4.303,25AH,H,A,Hs-0,CS1237,52.24,9.44,Hannover(Hannover),WesternEurope,GER
8310,3.961,25AH,H,A,Hs-0,CS1237,52.24,9.44,Hannover(Hannover),WesternEurope,GER
8310,3.472,25AH,H,A,Hs-0,CS1237,52.24,9.44,Hannover(Hannover),WesternEurope,GER
8310,4.304,25AH,H,A,Hs-0,CS1237,52.24,9.44,Hannover(Hannover),WesternEurope,GER
8310,3.537,25AH,H,A,Hs-0,CS1237,52.24,9.44,Hannover(Hannover),WesternEurope,GER
8310,3.318,25AH,H,A,Hs-0,CS1237,52.24,9.44,Hannover(Hannover),WesternEurope,GER
8310,4.962,25AH,H,A,Hs-0,CS1237,52.24,9.44,Hannover(Hannover),WesternEurope,GER
8310,4.336,25AH,H,A,Hs-0,CS1237,52.24,9.44,Hannover(Hannover),WesternEurope,GER
8310,3.711,25AH,H,A,Hs-0,CS1237,52.24,9.44,Hannover(Hannover),WesternEurope,GER
8310,3.804,25AH,H,A,Hs-0,CS1237,52.24,9.44,Hannover(Hannover),WesternEurope,GER
8310,4.452,25AH,H,A,Hs-0,CS1237,52.24,9.44,Hannover(Hannover),WesternEurope,GER
8310,3.049,25AH,H,A,Hs-0,CS1237,52.24,9.44,Hannover(Hannover),WesternEurope,GER
8310,3.856,25AH,H,A,Hs-0,CS1237,52.24,9.44,Hannover(Hannover),WesternEurope,GER
6088,1.898,25AH,H,A,6088,NA,NA,NA,NA,NA,NA
6088,2.059,25AH,H,A,6088,NA,NA,NA,NA,NA,NA
6088,1.381,25AH,H,A,6088,NA,NA,NA,NA,NA,NA
6088,1.688,25AH,H,A,6088,NA,NA,NA,NA,NA,NA
6088,1.346,25AH,H,A,6088,NA,NA,NA,NA,NA,NA
6088,2.949,25AH,H,A,6088,NA,NA,NA,NA,NA,NA
6088,2.509,25AH,H,A,6088,NA,NA,NA,NA,NA,NA
6088,1.517,25AH,H,A,6088,NA,NA,NA,NA,NA,NA
6968,5.057,25AL,L,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,6.026,25AL,L,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,4.626,25AL,L,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,4.472,25AL,L,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,5.744,25AL,L,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,6.389,25AL,L,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,6.276,25AL,L,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,5.507,25AL,L,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,3.367,25AL,L,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
6968,3.852,25AL,L,A,Tamm-2,CS22604,60,23.5,Tamm,NorthernEurope,FIN
8285,2.855,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,3.766,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,3.572,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,2.62,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,2.462,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,3.503,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,2.364,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,3.092,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,3.076,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,2.229,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,2.452,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,3.262,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,3.106,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,2.632,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,2.384,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,3.003,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,4.345,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,2.686,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,3.738,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8285,3.072,25AL,L,A,DraIII-1,NA,49.4112,16.2815,DraIII,Moravia,CZE
8290,5.549,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.951,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,4.82,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,4.759,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,3.988,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,6.281,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,6.277,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.652,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.291,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.592,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.725,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.701,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,4.701,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,4.3,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,4.826,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,6.583,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,3.588,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,2.896,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,4.52,25AL,L,A,En-1,CS1137,50,8.5,En,WesternEurope,GER
6942,3.638,25AL,L,A,Nd-1,CS22619,50,10,Nd,NA,SUI
6942,3.658,25AL,L,A,Nd-1,CS22619,50,10,Nd,NA,SUI
6942,4.144,25AL,L,A,Nd-1,CS22619,50,10,Nd,NA,SUI
